Tweet ID,Tweet
6.97E+17,@Jacko2323 haha hahaha your boys Rube and Cruz  went down in flames. Trump owns the Republican party and this race.
8.30E+17,"@PatchGretzky @rube_thedude you ain't as bad as rube but you up there on the crazy with it. Cheating is stupid, period lol makes zero sense"
8.35E+17,@_Fat_Hipster sausage&gt;pepperoni you fucking rube
7.26E+17,@CNNPolitics we know why! Because traitors like you MSM sold them to your trusting rube audiences. Shame on you taking advantage of people!
8.50E+17,"@realDonaldTrump Not in my name, not with my tax dollars! #Syria #rube #playedlikeafiddle Please resign before you ruin this country."
8.54E+17,"@drafter28 @Kayla_86 And by ""shameless"" Wild rube, you are not lying."
8.77E+17,@IvankaTrump @marcorubio Your dad. RICO. RUSSIA. DICTATOR. Marco Rubio = spineless rube.
8.79E+17,@8_syp @janemaestro @CBSNews Shocked that a rube like you would make a racist remark! LMFAO.
8.20E+17,"@TobyKeithMusic make sure you don't bring your wife or GF - Trump might grab them by the pussy - he do that you know. He's famous, you rube"
8.22E+17,"@realDonaldTr___ You gave zero common sense voting for a guy who doesn't give a thought to you or your family. You're a mark, a dupe, a rube"
8.26E+17,"@realDonaldTrump You truly are the Simple Minded Fuck you play on TV? I was hoping it was a ""bit"", to attract the Rube Vote. But ... nope!"
7.64E+17,"@LTA347 what a cunt, not Gabby, you! You un-American rube! Leave Twitter now!!"
8.47E+17,@oreillyfactor YOU are WHITE dirty WRINKLED Trailer PARK TRASH! Doesn't matter how much money you have. You still look like WHITE TRASH.
7.41E+17,"@AvengeAlex trailer park trash,think your mistaking me for your uncle,im White English &amp; Proud"
7.78E+17,@JoeNBC you are one sorry white trailer park trash
8.80E+17,@realDonaldTrump You speak like a child. A schoolyard bully. You're trailer park trash!
7.60E+17,@TheAngryGrandpa #HATEAGP does your ass still stank you old bag. If so you you piece of white trailer park trash.
7.49E+17,"@dylanscott Who the fuck cares it your neighbors think you're white trash? ""It's not what they call you. It's what you answer to."""
7.50E+17,@zack_hample you should have given away 11. You really are white trash. https://t.co/Db2yeVncUf
7.53E+17,@gehrig38 you are fucking white trash I love you
7.52E+17,@AnnCoulter STFU YOU OLD OUTDATED IGNORANT DUMB FCK. YOU IGNORANT REGURGITATED WHITE TRASH
7.54E+17,@CAMSHAPPlNESS you little bitch why would @camerondallas sleep with you? hes not the type of person to sleep around. So white trash its fake
7.55E+17,@taylorswift13 you white trash motherfucker your singing doesn't make me shake it off it makes me puke #die #dietaylor #teamcalvin
7.55E+17,@Yedois @Reveille1au oh how can you offend a person of colour with racist remarks? You bigot white trash
7.58E+17,"@TIME ugh, you pay off your bills, take a nice vacation, put the rest of it in the bank - idiot! Trailer park white trash just can't change"
7.59E+17,@RodBerne @realDonaldTrump pretty sure a president shouldn't be racist. You're white trash tho so you wouldn't care.
7.60E+17,@BlueWaterDays @rkylesmith Incredible lack of professionalism by NY Post. Why call people white trash? Does your editor know?
8.62E+17,@kathryn_dennis Your nothing more than PURE WHITE TRASH!
8.62E+17,@WaysOfWeiss I just don't see how you can be that white trash lol
8.63E+17,"@985768531k @andrealetania1 @TRobinsonNewEra @SamanthaSnail @AnnCoulter White trash intellect you you expound, and… https://t.co/2u6Ssjj2fY"
8.65E+17,@BraileeK @BencomoClaudia @margeryjjones @RebeccaNanny And clearly your the white trash. @BraileeK
8.67E+17,"@Rockwell @nappyboy1769 @LotaPressure @the_unachiever @20committee @hughhewitt Not me!!  You ignorant, attention seeking, white trash."
8.70E+17,@massimomessina1 @_Makada_ You mean the ones where white trash had president hung on trees with a noose?
8.70E+17,@realDonaldTrump L-O-S-E-R! Now we know what see how white trash behave abroad on a public level. You are still Whi… https://t.co/aI82IueD4u
6.87E+17,@oreillyfactor @PBS LEVITTOWNIAN WHITE TRASH. GO BEAT UP YOUR EX WIFE DID YOU LEARN THE ABUSE FROM TRUMP OR VICE VERSA.
6.90E+17,"@Kenny_Wallace @BenB388 herm, u need to block that troll...what a piece of white trash!!!"
6.92E+17,@TrumpUntamed @realDonaldTrump @DLoesch talented woman. You are white trash pathetic excuse for a conservative
6.92E+17,@realDonaldTrump you sir prove you don't have to be poor to be white trash
7.94E+17,@realDonaldTrump You are white trash and a rapist!
7.12E+17,@scrowder you are disgusting white trash. I want white people out of the country if yall gonna start removing races.
7.12E+17,"@Beccastclair @SethMacFarlane ""white trash nation"" that gave you everything you have. You don't deserve it woman."
7.14E+17,@MehauSkye ok I think ur white trash ((;
7.14E+17,@kayleighdepaul @MosmanLaura white trash have you looked in a mirror
7.15E+17,@Andy @ericamartin1980 yeah so leave it alone!! James and LaLa were swearing like white trash!!!  I got your back Andy!
7.15E+17,@stassi your next backhand needs to goto that white trash Lala Kent. Disgusting pig she is.
6.94E+17,@substantivism No. We can't be Beaners.  What are you white trash boy?
6.94E+17,@KakersDozen @MarronMatt I'll be your #campaignmanager....you can decide if you want handsome Matt or white trash me.
6.95E+17,@__MDHJ__ I've heard about you your just a white trash little boy
6.98E+17,@KenCarman Wow. You really do come from a long line of white trash.
6.99E+17,"@CQsAlterEgo Eerily silent on those great degrees, you piece of LI white trash."
6.99E+17,"@OhNoSheTwitnt @MarkAgee @tjchambersLA now I'm getting feelings, like I can make fun of my white trash family but don't  you guys!!"
7.01E+17,@seanhannity @Blazingbobwhite Hannity you're paid to be white trash that's it propaganda hate spewing white trash you're good at your job
7.02E+17,"@RonLPitts oh, I see you met Lydia, she's a nasty piece of white trash isn't she. Wow"
7.02E+17,@RealAdamLewis @marcorubio  He does.t know rubio called him white trash. U shd b ashamed. Hes anti cop&amp;pro BLM. Wants jobs2go2illegals
7.02E+17,@AnnCoulter @RyanLizza STFU YOU OLD OUTDATED WHITE TRASH IGNORANT JACKASS
7.03E+17,@MC_DaCEO @VCUPav I will talk shit on Bonaventure. We beat you in basketball. That school is full of white trash like you. Have some decency
8.47E+17,@Jake_Garrison7 your white trash snake
8.47E+17,"@YouMeHer @priscillafaia Izzy saying to Emma and Jack, ""I'm your white trash baby vessel."" Could Izzy be any more savage tonight? #YouMeHer"
8.47E+17,@oreillyfactor YOU are WHITE dirty WRINKLED Trailer PARK TRASH! Doesn't matter how much money you have. You still look like WHITE TRASH.
7.38E+17,@realDonaldTrump you are the sleeze are you sure u r educated cause u act and talk white trash what is wrong with ur head u need help
7.42E+17,"@GREENESJ333 @fleurdeliselle @col_nj and poor white trash as she called them, she did not see your right to be a parent. 2)"
7.43E+17,@EminemLyrcs you were never white trash now look at you a rapper who's hype with cash you got it like that not ashamed from your past
7.45E+17,"@lurkforlife28 I can clearly see there only one vote. Probably from you, you white trash hilbilly"
7.46E+17,@_HankRearden you are a piece of shit human glad you were exposed by @JYSexton to show the world what white trash looks like
7.72E+17,"@CGirl143 @TOOEdit arguably your average poor white trash almost never votes in their own best interest, from what I've seen. They're too..."
7.74E+17,@tay_bug29 everyday is white trash bash for you ain't it?
7.75E+17,"@Montel_Williams you are a deplorable pos. You hawk predatory loans to poor white trash and ghetto queens,knowing they can't pay the high %"
7.75E+17,@yoitsdsy white trash is what u are
7.76E+17,"@hrtablaze And yet, poor white trash like you is overall more violent and resorts to welfare more often, and uses it longer....HMMMMMMMMm..."
7.76E+17,@Russe1l_ yes you do white trash😂
7.78E+17,@AmyPoteat27565 @TomiLahren fuck you dumbass white trash racist ass bitches!!!!
7.80E+17,"@Libertar_Latino Nope, you even admit that santos the populist is in your colombia, and pinochet was a dictator puppet of white trash hicks."
7.80E+17,"@notahumvnbean I didn't know what white trash was at the time but my dad was like ""what are you white trash"" so I went with it"
7.81E+17,@KellyannePolls you both are white trash
7.81E+17,"@Nastynas300 @alanbrownpac @Corraandrews @Samanthaann0227 ""white trash"" is racist. You shouldn't have gone there. White peoples is ok.🙋🏼⚜️"
7.82E+17,@KimKardashian saw you in person here in Paris . As an American I'm embarrassed  you all are so white trash. Not fashion at all.
8.29E+17,@realDonaldTrump when will u grow up.white trash
8.30E+17,"@SenateMajLdr did you manage to find another racist, sexist white trash from the south to join you 🤦🏻‍♂️"
8.30E+17,@LanieWharton I'm not going to fight you in the street like white trash we graduate in less than 6 months
8.31E+17,@MerkuMerku ur a racist u white trash dollop of mayonnaise (it's okay for me to say that because I'm asian)
8.32E+17,@realDonaldTrump @nytimes @washingtonpost you mean. The failing Presidency. Proof you dont have to be poor to be white trash.
8.33E+17,@GoyimDestroyer's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
8.34E+17,@JarrettHermann @lirvinthelife so youre telling me youre so engrained with white trash DNA your facial hair just grows all trashy like that
8.34E+17,@realDonaldTrump fuck him and fuck you too. You're just white trash with money. Stop worrying about others and worry about yourself
8.34E+17,@rebeccaannew I think Becky is an American term for white trash 😂 still love you thoo!
7.27E+17,@jetaimemma SHE DRINKS RED WINE WITH ICE AND THINKS SHE'S CLASSY LIKE DO U KNOW HOW FUCKIN WHITE TRASH U GOTTA BE 💀
7.29E+17,"@LindseyGrahamSC Do #America a #huge favor &amp; RETIRE ASAP, you worthless, inbred, redneck, #white trash hick! #SouthCarolina SUCKS as do you!"
7.32E+17,@brookes76 no because she is a piece of white trash😂 so you seen it too😅
7.32E+17,@iamjohnoliver u r nothing but a white trash!
7.34E+17,@Fearer_mE_laina 😂😂 you are such white trash
7.15E+17,@drewgrimaldi @HillaryClinton get the fuck out of here you white trash asshole that probably fucked you cuzin chicken shit never successful
7.16E+17,"@sabledrakon This isn't your average every day white trash...

This is...

ADVANCED white trash."
7.18E+17,@realDonaldTrump your a little bitchass white trash piece of shit racist waste of life. Don't come to Cali boy  https://t.co/MTvkx1ZKIS
7.21E+17,@FatGibbs respect tbh if you do choose a dif team make sure they fans not some white trash racists smfh
7.24E+17,"@RestoreUSAtoday No, like White Trash like you that haven't grosn up.  @ScotsFyre @cachobweeney @1911G_fan"
7.25E+17,@Sodapoppintv bruh you have the biggest white trash as a girlfriend
7.25E+17,@realDonaldTrump you're white trash and you make zero sense. Kys
7.26E+17,@NicholasFranzwa pretty white trash if you think about it
7.26E+17,@SilenMajority white trash like you believes that.  Methodological Nationalism. colonizers names for states are bs. Read history.
8.52E+17,@donny_hahn1 wouldn't say I'm pussy made I'm just not white trash like you bruh
8.53E+17,"@TheBhadBhabie you realize you're​ the epitome of white trash and everything wrong with American education. Ignorant, illiterate &amp; pathetic."
8.54E+17,@TGC_N3rdshack Evo? I assume that is a airsoft gun. You going all white trash survivalist today?
8.54E+17,"@liars_never_win Eww, can you imagine? I bet she's a beast when she's drunk. Rich White Trash!"
8.55E+17,@realDonaldTrump Sure: fuck you before all your white trash supporters.
8.56E+17,@The_Taxdude do the world a favour go to school and get a education you dumb secluded sidelined white trash
8.56E+17,@tomilahred u belong to hate groups ur the scum of the earth @preobmam have  respect forwomen's ur delusional u piece of white trash kkkscum
7.83E+17,@LadyAodh and you should stop taking hallucinogenic drugs. Only failed white trash blonde bimbos like you come up with rubbish like this
7.85E+17,@CatAndSgtBaker @iAxX23 @SeventyTwo_ you sound like a cutie. A shame you're white trash
7.86E+17,@kayleighmcenany @rushlimbaugh lol wow u just admit UR white trash lol
7.85E+17,@IvankaTrump @EricTrump @DonaldJTrumpJr @MELANIATRUMP HE has made you all RICH WHITE TRASH!
7.86E+17,@realDonaldTrump Proves you don't have to be Poor. ..to be WHITE TRASH. #ImWithHer https://t.co/D62kVkXKsc
7.85E+17,@megynkelly your trash talking Trump your trash what a mother you are! White trash hoe! R your kids gonna growup do… https://t.co/GQTIg9lot3
7.86E+17,@realDonaldTrump you wish! Abuser. Maniac. Liar. White trash.
7.86E+17,@AC360 @CNNPolitics F..k you Anderson Cooper. Your nothing but white trash. Selling Us out for evil Killary and her globalization agenda.
7.86E+17,"@kyssa_min_rov get over yourself, stop playing victim with your white guilt &amp; white trash family you white supremacist hoe. Get dicked down😂"
7.87E+17,@realDenaldTrump @jerweber @washingtonpost I cannot believe you just said this Trump - you are the white trash my parents warned me about!
7.87E+17,"@LeahR77 What kind of ignorance are you pandering, ASSHAT? Are you calling all these women liars? POS white trash that you are"
7.89E+17,@MarcusCowie12 @shirerumourmill @callumwoodxox @owaaain @HoganRuddell Marcus you piece of white trash
7.91E+17,@USAneedsTRUMP @HillaryClinton. White trash hiding behind a black family! Those four were shot with that mean gun you have. Were they TRASH!
8.74E+17,@PolokPenetrator Eat News I've seen all day. Now if it would just spread to you inbred poor white trash too then Am… https://t.co/bCsOW1AtFX
8.76E+17,@630CHED He is what they call white trash and no money can't buy you everything look at his case clueless and brain… https://t.co/eCkXrUikDv
8.76E+17,@xoxo_larissa_ you didn't get used hoe. you're just a white trash piece of ass bryce never gave a fuck about you
8.76E+17,@charlierober41 It's white trash like you that gives good white men like me the desire to beat your ass.
8.76E+17,@GregAbbott_TX You #homophobic piece of white trash!  Go fuck yourself !!
8.77E+17,@KellyannePolls Wow ... Absolutely none of you can act in any presidential sense of the word. It's all white trash… https://t.co/uml9DIoQB8
8.78E+17,@fortunefunny not a fan but it makes sense if you like if you're white trash 😉
8.78E+17,@maddow you disgusting white trash. I'll pull @kathygriffin  ur head. Y'all @MSNBC think it's funny w/all slurs @realDonaldTrump! Sickening
8.79E+17,"@piersmorgan What about White Trash Bigot TV presenters Piers? 

Hello? Hello? Piers?  You still there...."
8.79E+17,"@PrisonPlanet . @piersmorgan doesn't think so, and if you do, you are 'white trash'"
